STATUS,DATA,IDADE,GALPAO,LOTE,PROPRIETARIO,PRODUTIVIDADE REAL,PRODUTIVIDADE PADRAO,CONSUMO REAL,CONSUMO PADRAO,VIABILIDADE REAL,VIABILIDADE PADRAO,PESO REAL,PESO PADRAO
ATIVO,23/09/2024,36,05,CA012024,Carlos,89.07%,96.60%,0.141,0.110,83.61%,98.40%,0.000,0.000
ATIVO,23/09/2024,64,01,AL072023,Alex,95.38%,88.70%,0.139,0.115,84.88%,95.50%,0.000,0.000
ATIVO,23/09/2024,77,02,BR042023,Bruno,91.72%,85.20%,0.158,0.110,86.99%,95.00%,0.000,0.000
ATIVO,22/09/2024,18,04,CA052024,Carlos,0.12%,5.00%,0.072,0.078,97.67%,99.90%,0.000,0.000
ATIVO,22/09/2024,36,05,CA012024,Carlos,89.05%,96.60%,0.141,0.110,83.61%,98.40%,0.000,0.000
ATIVO,22/09/2024,63,01,AL072023,Alex,95.32%,89.00%,0.139,0.115,84.88%,95.60%,0.000,0.000
ATIVO,22/09/2024,77,02,BR042023,Bruno,91.72%,85.20%,0.147,0.110,86.99%,95.00%,0.000,0.000
ATIVO,21/09/2024,18,04,CA052024,Carlos,0.00%,0.00%,0.000,0.000,97.67%,99.90%,0.000,0.000
ATIVO,21/09/2024,36,05,CA012024,Carlos,83.60%,96.60%,0.037,0.110,83.69%,98.40%,0.000,0.000
ATIVO,21/09/2024,63,01,AL072023,Alex,84.82%,89.00%,0.058,0.115,84.95%,95.60%,0.000,0.000
ATIVO,21/09/2024,77,02,BR042023,Bruno,90.20%,85.20%,0.000,0.000,87.01%,95.00%,0.000,0.000
ATIVO,20/09/2024,18,04,CA052024,Carlos,0.00%,0.00%,0.040,0.078,97.67%,99.90%,0.000,0.000
ATIVO,20/09/2024,36,05,CA012024,Carlos,86.83%,96.60%,0.103,0.110,83.69%,98.40%,0.000,0.000
ATIVO,20/09/2024,63,01,AL072023,Alex,92.24%,89.00%,0.115,0.115,84.95%,95.60%,0.000,0.000
ATIVO,20/09/2024,77,02,BR042023,Bruno,92.56%,85.20%,0.124,0.110,87.01%,95.00%,0.000,0.000
ATIVO,19/09/2024,18,04,CA052024,Carlos,0.00%,0.00%,0.153,0.078,97.67%,99.90%,0.000,0.000
ATIVO,19/09/2024,18,RECRIA,CA052024,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
ATIVO,19/09/2024,35,05,CA012024,Carlos,86.82%,96.70%,0.094,0.110,83.75%,98.50%,0.000,0.000
ATIVO,19/09/2024,63,01,AL072023,Alex,93.08%,89.00%,0.115,0.115,84.98%,95.60%,0.000,0.000
ATIVO,19/09/2024,76,02,BR042023,Bruno,90.88%,85.60%,0.090,0.110,87.03%,95.00%,0.000,0.000
ATIVO,18/09/2024,18,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.078,97.67%,99.90%,0.000,0.000
ATIVO,18/09/2024,35,05,CA012024,Carlos,86.10%,96.70%,0.103,0.220,83.80%,197.00%,1.618,1.635
ATIVO,18/09/2024,63,01,AL072023,Alex,93.05%,89.00%,0.104,0.230,84.98%,191.20%,0.000,0.000
ATIVO,18/09/2024,76,02,BR042023,Bruno,91.84%,85.60%,0.113,0.110,87.06%,95.00%,0.000,0.000
ATIVO,17/09/2024,18,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.078,97.67%,99.90%,1.273,1.250
ATIVO,17/09/2024,35,05,CA012024,Carlos,86.04%,96.70%,0.112,0.110,83.84%,197.00%,0.000,0.000
ATIVO,17/09/2024,63,01,AL072023,Alex,92.39%,89.00%,0.104,0.115,84.98%,191.20%,0.000,0.000
ATIVO,17/09/2024,76,02,BR042023,Bruno,92.60%,85.60%,0.158,0.110,87.06%,190.00%,0.000,0.000
ATIVO,16/09/2024,17,RECRIA,CA052024,Carlos,0.00%,0.00%,0.064,0.073,97.67%,97.61%,0.000,0.000
ATIVO,16/09/2024,35,05,CA012024,Carlos,91.07%,96.70%,0.112,0.110,83.86%,98.50%,0.000,0.000
ATIVO,16/09/2024,63,01,AL072023,Alex,95.70%,89.00%,0.138,0.115,85.00%,95.60%,0.000,0.000
ATIVO,16/09/2024,76,02,BR042023,Bruno,94.03%,85.60%,0.146,0.110,87.06%,95.00%,0.000,0.000
ATIVO,15/09/2024,17,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.073,97.67%,97.61%,0.000,0.000
ATIVO,15/09/2024,35,05,CA012024,Carlos,91.07%,96.70%,0.112,0.110,83.86%,98.50%,0.000,0.000
ATIVO,15/09/2024,62,01,AL072023,Alex,95.70%,89.30%,0.138,0.115,85.00%,95.70%,0.000,0.000
ATIVO,15/09/2024,76,02,BR042023,Bruno,94.03%,85.60%,0.158,0.110,87.06%,95.00%,0.000,0.000
ATIVO,14/09/2024,17,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.073,97.69%,97.61%,0.000,0.000
ATIVO,14/09/2024,35,05,CA012024,Carlos,74.37%,96.70%,0.047,0.110,83.92%,98.50%,0.000,0.000
ATIVO,14/09/2024,62,01,AL072023,Alex,84.76%,89.30%,0.058,0.115,85.05%,95.70%,0.000,0.000
ATIVO,14/09/2024,76,02,BR042023,Bruno,87.82%,85.60%,0.000,0.000,87.11%,95.00%,0.000,0.000
ATIVO,13/09/2024,17,RECRIA,CA052024,Carlos,0.00%,0.00%,0.080,0.073,97.69%,97.61%,0.000,0.000
ATIVO,13/09/2024,35,05,CA012024,Carlos,85.14%,96.70%,0.131,0.110,83.92%,98.50%,0.000,0.000
ATIVO,13/09/2024,62,01,AL072023,Alex,93.11%,89.30%,0.115,0.115,85.05%,95.70%,0.000,0.000
ATIVO,13/09/2024,76,02,BR042023,Bruno,91.78%,85.60%,0.113,0.110,87.11%,95.00%,0.000,0.000
ATIVO,12/09/2024,17,RECRIA,CA052024,Carlos,0.00%,0.00%,0.064,0.073,97.69%,97.61%,0.000,0.000
ATIVO,12/09/2024,34,05,CA012024,Carlos,85.94%,96.80%,0.140,0.110,83.94%,98.60%,0.000,0.000
ATIVO,12/09/2024,62,01,AL072023,Alex,93.05%,89.30%,0.115,0.115,85.05%,95.70%,0.000,0.000
ATIVO,12/09/2024,75,02,BR042023,Bruno,91.62%,86.00%,0.124,0.110,87.18%,95.10%,0.000,0.000
ATIVO,11/09/2024,17,RECRIA,CA052024,Carlos,0.00%,0.00%,0.080,0.146,97.71%,195.22%,0.000,0.000
ATIVO,11/09/2024,34,05,CA012024,Carlos,84.42%,96.80%,0.084,0.110,83.96%,98.60%,3.054,3.264
ATIVO,11/09/2024,62,01,AL072023,Alex,92.69%,89.30%,0.127,0.115,85.12%,95.70%,0.000,0.000
ATIVO,11/09/2024,75,02,BR042023,Bruno,92.49%,86.00%,0.135,0.110,87.18%,95.10%,0.000,0.000
ATIVO,10/09/2024,17,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.073,97.71%,195.22%,2.160,2.410
ATIVO,10/09/2024,34,05,CA012024,Carlos,86.58%,96.80%,0.121,0.110,84.02%,98.60%,0.000,0.000
ATIVO,10/09/2024,62,01,AL072023,Alex,92.20%,89.30%,0.127,0.115,85.12%,95.70%,0.000,0.000
ATIVO,10/09/2024,75,02,BR042023,Bruno,92.19%,86.00%,0.135,0.110,87.21%,95.10%,0.000,0.000
ATIVO,09/09/2024,16,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.068,97.75%,97.69%,0.000,0.000
ATIVO,09/09/2024,34,05,CA012024,Carlos,88.33%,96.80%,0.112,0.110,84.02%,98.60%,0.000,0.000
ATIVO,09/09/2024,62,01,AL072023,Alex,99.37%,89.30%,0.150,0.115,85.12%,95.70%,0.000,0.000
ATIVO,09/09/2024,75,02,BR042023,Bruno,93.06%,86.00%,0.157,0.110,87.21%,95.10%,0.000,0.000
ATIVO,08/09/2024,16,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.068,97.75%,97.69%,0.000,0.000
ATIVO,08/09/2024,34,05,CA012024,Carlos,88.28%,96.80%,0.112,0.110,84.02%,98.60%,0.000,0.000
ATIVO,08/09/2024,61,01,AL072023,Alex,99.34%,89.60%,0.150,0.115,85.12%,95.80%,0.000,0.000
ATIVO,08/09/2024,75,02,BR042023,Bruno,93.00%,86.00%,0.146,0.110,87.21%,95.10%,0.000,0.000
ATIVO,07/09/2024,16,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.068,97.75%,97.69%,0.000,0.000
ATIVO,07/09/2024,34,05,CA012024,Carlos,76.94%,96.80%,0.047,0.110,84.20%,98.60%,0.000,0.000
ATIVO,07/09/2024,61,01,AL072023,Alex,79.97%,89.60%,0.058,0.115,85.17%,95.80%,0.000,0.000
ATIVO,07/09/2024,75,02,BR042023,Bruno,91.34%,86.00%,0.000,0.000,87.21%,95.10%,0.000,0.000
ATIVO,06/09/2024,16,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.068,97.75%,97.69%,0.000,0.000
ATIVO,06/09/2024,34,05,CA012024,Carlos,84.26%,96.80%,0.093,0.110,84.20%,98.60%,0.000,0.000
ATIVO,06/09/2024,61,01,AL072023,Alex,91.97%,89.60%,0.115,0.115,85.17%,95.80%,0.000,0.000
ATIVO,06/09/2024,75,02,BR042023,Bruno,91.46%,86.00%,0.112,0.110,87.21%,95.10%,0.000,0.000
ATIVO,05/09/2024,16,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.068,97.75%,97.69%,0.000,0.000
ATIVO,05/09/2024,33,05,CA012024,Carlos,83.43%,96.90%,0.130,0.110,84.27%,98.70%,3.045,3.258
ATIVO,05/09/2024,61,01,AL072023,Alex,91.14%,89.60%,0.104,0.115,85.20%,95.80%,0.000,0.000
ATIVO,05/09/2024,74,02,BR042023,Bruno,92.19%,86.30%,0.124,0.110,87.28%,95.20%,0.000,0.000
ATIVO,04/09/2024,16,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.068,97.75%,97.69%,0.000,0.000
ATIVO,04/09/2024,33,05,CA012024,Carlos,82.09%,96.90%,0.084,0.110,84.29%,98.70%,0.000,0.000
ATIVO,04/09/2024,61,01,AL072023,Alex,92.75%,89.60%,0.115,0.115,85.20%,95.80%,1.874,1.910
ATIVO,04/09/2024,74,02,BR042023,Bruno,91.63%,86.30%,0.135,0.110,87.28%,95.20%,0.000,0.000
ATIVO,03/09/2024,16,RECRIA,CA052024,Carlos,0.00%,0.00%,0.080,0.068,97.75%,97.69%,1.985,2.300
ATIVO,03/09/2024,33,05,CA012024,Carlos,85.40%,96.90%,0.130,0.110,84.35%,98.70%,0.000,0.000
ATIVO,03/09/2024,61,01,AL072023,Alex,90.91%,89.60%,0.127,0.115,85.25%,95.80%,0.000,0.000
ATIVO,03/09/2024,74,02,BR042023,Bruno,91.43%,86.30%,0.124,0.110,87.28%,95.20%,0.000,0.000
ATIVO,02/09/2024,15,RECRIA,CA052024,Carlos,0.00%,0.00%,0.080,0.065,97.75%,97.77%,0.000,0.000
ATIVO,02/09/2024,33,05,CA012024,Carlos,85.82%,96.90%,0.112,0.110,84.37%,98.70%,0.000,0.000
ATIVO,02/09/2024,61,01,AL072023,Alex,97.47%,89.60%,0.149,0.115,85.27%,95.80%,0.000,0.000
ATIVO,02/09/2024,74,02,BR042023,Bruno,94.75%,86.30%,0.168,0.110,87.28%,95.20%,0.000,0.000
ATIVO,01/09/2024,15,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.065,97.75%,97.77%,0.000,0.000
ATIVO,01/09/2024,33,05,CA012024,Carlos,85.78%,96.90%,0.112,0.110,84.37%,98.70%,0.000,0.000
ATIVO,01/09/2024,60,01,AL072023,Alex,97.41%,89.90%,0.138,0.115,85.27%,95.90%,0.000,0.000
ATIVO,01/09/2024,74,02,BR042023,Bruno,94.72%,86.30%,0.157,0.110,87.28%,95.20%,0.000,0.000
ATIVO,31/08/2024,15,RECRIA,CA052024,Carlos,0.00%,0.00%,0.056,0.065,97.75%,97.77%,0.000,0.000
ATIVO,31/08/2024,33,05,CA012024,Carlos,75.20%,96.90%,0.046,0.110,84.51%,98.70%,0.000,0.000
ATIVO,31/08/2024,60,01,AL072023,Alex,81.92%,89.90%,0.057,0.115,85.27%,95.90%,0.000,0.000
ATIVO,31/08/2024,74,02,BR042023,Bruno,86.68%,86.30%,0.000,0.000,87.40%,95.20%,0.000,0.000
ATIVO,30/08/2024,15,RECRIA,CA052024,Carlos,0.00%,0.00%,0.080,0.065,97.76%,97.77%,0.000,0.000
ATIVO,30/08/2024,33,05,CA012024,Carlos,79.65%,96.90%,0.130,0.110,84.51%,98.70%,0.000,0.000
ATIVO,30/08/2024,60,01,AL072023,Alex,92.04%,89.90%,0.103,0.115,85.27%,95.90%,0.000,0.000
ATIVO,30/08/2024,74,02,BR042023,Bruno,94.28%,86.30%,0.157,0.110,87.40%,95.20%,0.000,0.000
ATIVO,29/08/2024,15,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.065,97.76%,97.77%,0.000,0.000
ATIVO,29/08/2024,32,05,CA012024,Carlos,82.64%,97.00%,0.130,0.220,84.61%,197.40%,0.000,0.000
ATIVO,29/08/2024,60,01,AL072023,Alex,91.79%,89.90%,0.115,0.115,85.34%,95.90%,0.000,0.000
ATIVO,29/08/2024,73,02,BR042023,Bruno,92.88%,86.80%,0.123,0.110,87.45%,95.30%,0.000,0.000
ATIVO,28/08/2024,15,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.065,97.78%,97.77%,0.000,0.000
ATIVO,28/08/2024,32,05,CA012024,Carlos,80.94%,97.00%,0.083,0.110,84.69%,98.70%,3.061,3.252
ATIVO,28/08/2024,60,01,AL072023,Alex,92.73%,89.90%,0.103,0.115,85.34%,95.90%,0.000,0.000
ATIVO,28/08/2024,73,02,BR042023,Bruno,93.81%,86.80%,0.134,0.110,87.50%,95.30%,0.000,0.000
ATIVO,27/08/2024,15,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.065,97.76%,97.77%,1.892,2.190
ATIVO,27/08/2024,32,05,CA012024,Carlos,79.07%,97.00%,0.130,0.110,84.61%,98.70%,0.000,0.000
ATIVO,27/08/2024,60,01,AL072023,Alex,90.98%,89.90%,0.115,0.115,85.34%,95.90%,0.000,0.000
ATIVO,27/08/2024,73,02,BR042023,Bruno,92.64%,86.80%,0.090,0.110,87.52%,95.30%,0.000,0.000
ATIVO,26/08/2024,14,RECRIA,CA052024,Carlos,0.00%,0.00%,0.056,0.062,97.78%,97.85%,0.000,0.000
ATIVO,26/08/2024,32,05,CA012024,Carlos,88.33%,97.00%,0.130,0.110,84.69%,98.70%,0.000,0.000
ATIVO,26/08/2024,60,01,AL072023,Alex,94.95%,89.90%,0.149,0.115,85.34%,95.90%,0.000,0.000
ATIVO,26/08/2024,73,02,BR042023,Bruno,95.30%,86.80%,0.146,0.110,87.52%,95.30%,0.000,0.000
ATIVO,25/08/2024,14,RECRIA,CA052024,Carlos,0.00%,0.00%,0.056,0.062,97.78%,97.85%,0.000,0.000
ATIVO,25/08/2024,32,05,CA012024,Carlos,88.31%,97.00%,0.130,0.110,84.69%,98.70%,0.000,0.000
ATIVO,25/08/2024,59,01,AL072023,Alex,94.92%,90.20%,0.138,0.115,85.34%,96.00%,0.000,0.000
ATIVO,25/08/2024,73,02,BR042023,Bruno,95.24%,86.80%,0.146,0.110,87.52%,95.30%,0.000,0.000
ATIVO,24/08/2024,14,RECRIA,CA052024,Carlos,0.00%,0.00%,0.056,0.062,97.78%,97.85%,0.000,0.000
ATIVO,24/08/2024,32,05,CA012024,Carlos,62.51%,97.00%,0.056,0.110,84.78%,98.70%,0.000,0.000
ATIVO,24/08/2024,59,01,AL072023,Alex,85.25%,90.20%,0.046,0.115,85.42%,96.00%,0.000,0.000
ATIVO,24/08/2024,73,02,BR042023,Bruno,88.27%,86.80%,0.000,0.000,87.55%,95.30%,0.000,0.000
ATIVO,23/08/2024,14,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.062,97.78%,97.85%,0.000,0.000
ATIVO,23/08/2024,32,05,CA012024,Carlos,78.70%,97.00%,0.102,0.110,84.78%,98.70%,0.000,0.000
ATIVO,23/08/2024,59,01,AL072023,Alex,92.86%,90.20%,0.115,0.115,85.42%,96.00%,0.000,0.000
ATIVO,23/08/2024,73,02,BR042023,Bruno,92.78%,86.80%,0.134,0.110,87.55%,95.30%,0.000,0.000
ATIVO,22/08/2024,14,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.062,97.78%,97.85%,0.000,0.000
ATIVO,22/08/2024,31,05,CA012024,Carlos,78.60%,97.00%,0.120,0.110,84.84%,98.80%,0.000,0.000
ATIVO,22/08/2024,59,01,AL072023,Alex,92.51%,90.20%,0.115,0.115,85.42%,96.00%,0.000,0.000
ATIVO,22/08/2024,72,02,BR042023,Bruno,92.05%,87.20%,0.123,0.110,87.57%,95.40%,0.000,0.000
ATIVO,21/08/2024,14,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.062,97.78%,97.85%,0.000,0.000
ATIVO,21/08/2024,31,05,CA012024,Carlos,78.48%,97.00%,0.065,0.110,84.90%,98.80%,3.076,3.242
ATIVO,21/08/2024,59,01,AL072023,Alex,91.65%,90.20%,0.126,0.115,85.42%,96.00%,0.000,0.000
ATIVO,21/08/2024,72,02,BR042023,Bruno,92.14%,87.20%,0.112,0.110,87.57%,95.40%,0.000,0.000
ATIVO,20/08/2024,14,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.062,97.78%,97.85%,1.749,2.060
ATIVO,20/08/2024,31,05,CA012024,Carlos,80.72%,97.00%,0.120,0.110,84.94%,98.80%,0.000,0.000
ATIVO,20/08/2024,59,01,AL072023,Alex,92.63%,90.20%,0.103,0.115,85.42%,96.00%,0.000,0.000
ATIVO,20/08/2024,72,02,BR042023,Bruno,92.14%,87.20%,0.134,0.110,87.57%,95.40%,0.000,0.000
ATIVO,19/08/2024,13,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.059,97.78%,97.93%,0.000,0.000
ATIVO,19/08/2024,31,05,CA012024,Carlos,85.58%,97.00%,0.111,0.110,84.98%,98.80%,0.000,0.000
ATIVO,19/08/2024,59,01,AL072023,Alex,95.95%,90.20%,0.161,0.115,85.42%,96.00%,0.000,0.000
ATIVO,19/08/2024,72,02,BR042023,Bruno,95.19%,87.20%,0.157,0.110,87.57%,95.40%,0.000,0.000
ATIVO,18/08/2024,13,RECRIA,CA052024,Carlos,0.00%,0.00%,0.064,0.059,97.78%,97.93%,0.000,0.000
ATIVO,18/08/2024,31,05,CA012024,Carlos,85.53%,97.00%,0.102,0.110,84.98%,98.80%,0.000,0.000
ATIVO,18/08/2024,58,01,AL072023,Alex,95.93%,90.50%,0.149,0.115,85.42%,96.10%,0.000,0.000
ATIVO,18/08/2024,72,02,BR042023,Bruno,95.16%,87.20%,0.157,0.110,87.57%,95.40%,0.000,0.000
ATIVO,17/08/2024,13,RECRIA,CA052024,Carlos,0.00%,0.00%,0.056,0.059,97.80%,97.93%,0.000,0.000
ATIVO,17/08/2024,31,05,CA012024,Carlos,63.69%,97.00%,0.037,0.110,85.27%,98.80%,0.000,0.000
ATIVO,17/08/2024,58,01,AL072023,Alex,86.98%,90.50%,0.057,0.115,85.44%,96.10%,0.000,0.000
ATIVO,17/08/2024,72,02,BR042023,Bruno,88.14%,87.20%,0.000,0.000,87.62%,95.40%,0.000,0.000
ATIVO,16/08/2024,13,RECRIA,CA052024,Carlos,0.00%,0.00%,0.056,0.059,97.80%,97.93%,0.000,0.000
ATIVO,16/08/2024,31,05,CA012024,Carlos,76.25%,97.00%,0.110,0.110,85.27%,98.80%,0.000,0.000
ATIVO,16/08/2024,58,01,AL072023,Alex,91.74%,90.50%,0.103,0.115,85.44%,96.10%,0.000,0.000
ATIVO,16/08/2024,72,02,BR042023,Bruno,93.03%,87.20%,0.134,0.110,87.62%,95.40%,0.000,0.000
ATIVO,15/08/2024,13,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.059,97.80%,97.93%,0.000,0.000
ATIVO,15/08/2024,30,05,CA012024,Carlos,76.95%,97.00%,0.129,0.109,85.31%,98.90%,0.000,0.000
ATIVO,15/08/2024,58,01,AL072023,Alex,93.57%,90.50%,0.103,0.115,85.44%,96.10%,0.000,0.000
ATIVO,15/08/2024,71,02,BR042023,Bruno,94.60%,87.50%,0.123,0.110,87.67%,95.50%,0.000,0.000
ATIVO,14/08/2024,13,RECRIA,CA052024,Carlos,0.00%,0.00%,0.064,0.059,97.84%,97.93%,0.000,0.000
ATIVO,14/08/2024,30,05,CA012024,Carlos,74.44%,97.00%,0.072,0.109,86.55%,98.90%,2.861,3.232
ATIVO,14/08/2024,58,01,AL072023,Alex,92.48%,90.50%,0.126,0.115,85.44%,96.10%,0.000,0.000
ATIVO,14/08/2024,71,02,BR042023,Bruno,94.36%,87.50%,0.112,0.110,87.72%,95.50%,0.000,0.000
ATIVO,13/08/2024,13,RECRIA,CA052024,Carlos,0.00%,0.00%,0.064,0.059,97.84%,97.93%,1.581,1.920
ATIVO,13/08/2024,30,05,CA012024,Carlos,74.45%,97.00%,0.118,0.109,86.63%,98.90%,0.000,0.000
ATIVO,13/08/2024,58,01,AL072023,Alex,90.76%,90.50%,0.115,0.115,85.44%,96.10%,0.000,0.000
ATIVO,13/08/2024,71,02,BR042023,Bruno,91.98%,87.50%,0.112,0.110,87.72%,95.50%,0.000,0.000
ATIVO,12/08/2024,12,RECRIA,CA052024,Carlos,0.00%,0.00%,0.080,0.056,97.90%,98.01%,0.000,0.000
ATIVO,12/08/2024,30,05,CA012024,Carlos,79.58%,97.00%,0.117,0.109,86.98%,98.90%,0.000,0.000
ATIVO,12/08/2024,58,01,AL072023,Alex,98.16%,90.50%,0.149,0.115,85.47%,96.10%,0.000,0.000
ATIVO,12/08/2024,71,02,BR042023,Bruno,95.95%,87.50%,0.167,0.110,87.84%,95.50%,0.000,0.000
ATIVO,11/08/2024,12,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.056,97.90%,98.01%,0.000,0.000
ATIVO,11/08/2024,30,05,CA012024,Carlos,79.53%,97.00%,0.090,0.109,86.98%,98.90%,0.000,0.000
ATIVO,11/08/2024,57,01,AL072023,Alex,98.14%,90.80%,0.138,0.115,85.47%,96.20%,0.000,0.000
ATIVO,11/08/2024,71,02,BR042023,Bruno,95.93%,87.50%,0.167,0.110,87.84%,95.50%,0.000,0.000
ATIVO,10/08/2024,12,RECRIA,CA052024,Carlos,0.00%,0.00%,0.048,0.056,97.96%,98.01%,0.000,0.000
ATIVO,10/08/2024,30,05,CA012024,Carlos,61.32%,97.00%,0.054,0.109,87.29%,98.90%,0.000,0.000
ATIVO,10/08/2024,57,01,AL072023,Alex,82.00%,90.80%,0.069,0.115,85.49%,96.20%,0.000,0.000
ATIVO,10/08/2024,71,02,BR042023,Bruno,86.93%,87.50%,0.000,0.000,87.97%,95.50%,0.000,0.000
ATIVO,09/08/2024,12,RECRIA,CA052024,Carlos,0.00%,0.00%,0.048,0.056,97.96%,98.01%,1.533,1.790
ATIVO,09/08/2024,30,05,CA012024,Carlos,73.81%,97.00%,0.117,0.109,87.29%,98.90%,0.000,0.000
ATIVO,09/08/2024,57,01,AL072023,Alex,91.77%,90.80%,0.103,0.115,85.49%,96.20%,0.000,0.000
ATIVO,09/08/2024,71,02,BR042023,Bruno,91.72%,87.50%,0.123,0.110,87.97%,95.50%,0.000,0.000
ATIVO,08/08/2024,12,RECRIA,CA052024,Carlos,0.00%,0.00%,0.072,0.056,97.98%,98.01%,0.000,0.000
ATIVO,08/08/2024,29,05,CA012024,Carlos,70.45%,96.80%,0.081,0.108,87.33%,99.00%,0.000,0.000
ATIVO,08/08/2024,57,01,AL072023,Alex,91.66%,90.80%,0.115,0.115,85.49%,96.20%,0.000,0.000
ATIVO,08/08/2024,70,02,BR042023,Bruno,92.50%,87.90%,0.134,0.110,87.97%,95.50%,0.000,0.000
ATIVO,07/08/2024,12,RECRIA,CA052024,Carlos,0.00%,0.00%,0.064,0.056,98.02%,98.01%,0.000,0.000
ATIVO,07/08/2024,29,05,CA012024,Carlos,75.63%,96.80%,0.108,0.108,87.39%,99.00%,2.825,3.216
ATIVO,07/08/2024,57,01,AL072023,Alex,90.86%,90.80%,0.115,0.115,85.51%,96.20%,0.000,0.000
ATIVO,07/08/2024,70,02,BR042023,Bruno,91.78%,87.90%,0.134,0.110,87.97%,95.50%,0.000,0.000
ATIVO,06/08/2024,12,RECRIA,CA052024,Carlos,0.00%,0.00%,0.064,0.056,98.04%,98.01%,0.000,0.000
ATIVO,06/08/2024,29,05,CA012024,Carlos,72.80%,96.80%,0.099,0.216,87.45%,99.00%,0.000,0.000
ATIVO,06/08/2024,57,01,AL072023,Alex,92.52%,90.80%,0.126,0.115,85.54%,96.20%,0.000,0.000
ATIVO,06/08/2024,70,02,BR042023,Bruno,91.75%,87.90%,0.123,0.110,87.97%,95.50%,0.000,0.000
ATIVO,05/08/2024,11,RECRIA,CA052024,Carlos,0.00%,0.00%,0.056,0.053,98.08%,98.09%,0.000,0.000
ATIVO,05/08/2024,29,05,CA012024,Carlos,76.52%,96.80%,0.125,0.108,87.53%,99.00%,0.000,0.000
ATIVO,05/08/2024,57,01,AL072023,Alex,93.30%,90.80%,0.160,0.115,85.59%,96.20%,0.000,0.000
ATIVO,05/08/2024,70,02,BR042023,Bruno,93.40%,87.90%,0.156,0.110,87.99%,95.50%,0.000,0.000
ATIVO,04/08/2024,11,RECRIA,CA052024,Carlos,0.00%,0.00%,0.048,0.053,98.08%,98.09%,0.000,0.000
ATIVO,04/08/2024,29,05,CA012024,Carlos,76.52%,96.80%,0.125,0.108,87.53%,99.00%,0.000,0.000
ATIVO,04/08/2024,56,01,AL072023,Alex,93.27%,91.10%,0.149,0.115,85.59%,96.30%,0.000,0.000
ATIVO,04/08/2024,70,02,BR042023,Bruno,93.34%,87.90%,0.156,0.110,87.99%,95.50%,0.000,0.000
ATIVO,03/08/2024,11,RECRIA,CA052024,Carlos,0.00%,0.00%,0.064,0.053,98.10%,98.09%,0.000,0.000
ATIVO,03/08/2024,29,05,CA012024,Carlos,67.97%,96.80%,0.054,0.108,87.78%,99.00%,0.000,0.000
ATIVO,03/08/2024,56,01,AL072023,Alex,88.33%,91.10%,0.057,0.115,85.66%,96.30%,0.000,0.000
ATIVO,03/08/2024,70,02,BR042023,Bruno,92.63%,87.90%,0.000,0.000,88.09%,95.50%,0.000,0.000
ATIVO,02/08/2024,11,RECRIA,CA052024,Carlos,0.00%,0.00%,0.048,0.053,98.12%,98.09%,0.000,0.000
ATIVO,02/08/2024,29,05,CA012024,Carlos,73.44%,96.80%,0.107,0.108,87.78%,99.00%,0.000,0.000
ATIVO,02/08/2024,56,01,AL072023,Alex,91.70%,91.10%,0.126,0.115,85.66%,96.30%,0.000,0.000
ATIVO,02/08/2024,70,02,BR042023,Bruno,92.32%,87.90%,0.145,0.110,88.09%,95.50%,0.000,0.000
ATIVO,01/08/2024,11,RECRIA,CA052024,Carlos,0.00%,0.00%,0.056,0.053,98.12%,98.09%,0.000,0.000
ATIVO,01/08/2024,28,05,CA012024,Carlos,71.95%,96.70%,0.089,0.107,87.86%,99.10%,0.000,0.000
ATIVO,01/08/2024,56,01,AL072023,Alex,93.36%,91.10%,0.137,0.115,85.69%,96.30%,0.000,0.000
ATIVO,01/08/2024,69,02,BR042023,Bruno,93.04%,88.30%,0.122,0.110,88.09%,95.60%,0.000,0.000
ATIVO,31/07/2024,11,RECRIA,CA052024,Carlos,0.00%,0.00%,0.048,0.053,98.12%,98.09%,0.000,0.000
